Day,Hour,RTA01,RTA02,RTM01,RKG01,RAK01,RTM02,RTU01,RKM02,RSL01,RST01,RKG02,RMK01,RDP02,RKM01,RDP01,RTA03,RKM03,RSL02,RTD01,RKM04
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,5.62,0,31.74,1.89,0.26,36.86,11.42,0.1,0.25,0.25,0,0,0,5.66,113.98,0.045090909,20.38066667,44.63771429,21.43243243,27.09083333
1,7,105.74,0.03,1513.8,89,5,481.93,208.91,4.27,4.59,4.59,0,0,0.01,69.78,1527.85,2.541090909,1235.900667,2179.162,306.4762162,769.2575
1,8,103.36,0.05,994.42,48.06,4.87,666.75,286.83,2.64,5.48,5.48,0,0,0,82.71,2365.39,2.041090909,536.6326667,1136.924714,332.5335135,782.75
1,9,148.13,0.08,974.56,71.75,7.74,938.32,668.66,3.31,10.36,10.36,0,0,0.01,137.11,6201.09,6.420363636,717.5226667,1623.669571,395.04,1066.114167
1,10,160.47,0.1,1002.34,72.62,8.41,1087.24,839.29,2.03,11.59,11.59,0,0,0.02,168.09,7936.63,6.614909091,723.9073333,1604.145429,442.7635135,993.9933333
1,11,189.4,0.15,905.8,88.79,12.4,1441.12,1506.59,1.92,14.84,14.84,0,0,0.02,269.45,15586.79,10.69618182,792.348,1938.959143,554.3308108,1212.385833
1,12,171.72,0.09,838.83,66.64,9.65,1347.95,714.68,1.91,10.72,10.72,0,0,0.02,493.23,8069.52,4.055818182,612.9686667,1424.770143,633.3827027,821.8891667
1,13,192,0.1,736.6,79.95,12.43,1949.56,705.77,2.02,13.66,13.66,0,0.01,0.01,1521.05,10925.56,7.214181818,648.466,1612.964571,864.9124324,983.205
1,14,29.44,0.01,165.52,9.71,1.43,189.12,59.85,0.15,1.35,1.35,0,0,0,28.9,592.6,0.431454545,103.9606667,228.1552857,112.2124324,137.5816667
1,15,22.35,0.01,126.11,7.23,1.13,143.36,44.89,0.22,0.98,0.98,0,0,0,21.85,446.72,0.362909091,79.244,173.968,83.98567568,106.4966667
1,16,74.72,0.02,316.06,21.58,3.89,443.62,99.93,0.66,3.08,3.08,0,0,0,70.69,1018.54,1.550363636,235.1666667,615.929,1091.108919,337.96
1,17,47.55,0.01,208.02,13.31,2.21,292.87,62.92,0.65,1.81,1.81,0,0,0,43.66,635.67,1.028545455,160.5673333,438.104,838.8567568,224.95
1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,4.56,0,24.92,1.49,0.26,28.84,8.89,0.05,0.2,0.2,0,0,0,4.44,89.4,0.025818182,15.576,34.66942857,16.68162162,21.09916667
2,7,56.48,0.01,592.99,31.41,2.57,345.7,115.88,0.78,2.12,2.12,0,0,0,34.26,767.45,0.706,436.1186667,811.9521429,211.042973,472.01
2,8,56.48,0.01,592.99,31.41,2.57,345.7,115.88,0.78,2.12,2.12,0,0,0,34.26,767.45,1.856909091,529.8793333,1099.981714,324.0781081,764.2266667
2,9,56.48,0.01,592.99,31.41,2.57,345.7,115.88,0.78,2.12,2.12,0,0,0,34.26,767.45,3.358545455,638.1426667,1345.380429,376.8537838,863.855
2,10,151.98,0.06,979.09,63.3,7.69,1035.53,652.17,2.18,9.34,9.34,0,0.01,0.02,144.4,6097.23,3.650909091,659.0893333,1422.366571,446.9121622,866.135
2,11,157.1,0.05,949.07,55.16,7.98,1166.44,593.63,1.84,8.2,8.2,0,0,0,204.28,5984.62,2.742,662.6473333,1424.560286,527.2597297,847.1725
2,12,157.1,0.05,949.07,55.16,7.98,1166.44,593.63,1.84,8.2,8.2,0,0,0,204.28,5984.62,1.987818182,643.59,1424.451429,673.1651351,786.3783333
2,13,157.1,0.05,949.07,55.16,7.98,1166.44,593.63,1.84,8.2,8.2,0,0,0,204.28,5984.62,4.554181818,611.2013333,1401.147,897.1732432,767.72
2,14,157.1,0.05,949.07,55.16,7.98,1166.44,593.63,1.84,8.2,8.2,0,0,0,204.28,5984.62,5.134181818,526.9713333,1251.645143,1750.263243,693.3641667
2,15,143.53,0.06,649.5,52.93,8.48,858.75,243.19,2.53,8.49,8.49,0,0,0.01,161.67,2558.63,1.586,419.146,971.2554286,890.9102703,562.8158333
2,16,82.59,0.04,381.6,29.13,4.13,498.2,134.6,1,4.34,4.34,0,0,0,82.78,1370.76,0.895636364,247.5366667,577.0832857,510.3678378,323.565
2,17,27.65,0.01,136.69,7.52,1.27,173.2,45.14,0.46,0.93,0.93,0,0,0,28.3,467.87,0.352,92.364,212.9427143,175.8781081,122.1183333
2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,7.16,0,38.5,2.24,0.33,45.02,13.83,0.08,0.3,0.3,0,0,0,6.78,138.04,0.069272727,24.234,53.71328571,25.71189189,32.93333333
3,7,108.47,0.04,1679.43,99.22,4.7,436.7,210,4.76,4.51,4.51,0,0,0,70.36,1499.05,2.878909091,1406.990667,2424.162286,301.8764865,742.02
3,8,131.17,0.07,1610.71,63.66,7.81,639.89,413.43,4.34,8.79,8.79,0,0,0.01,125.48,3722.61,7.510181818,593.4513333,1461.064429,343.5243243,1034.411667
3,9,146.5,0.11,780.36,76.17,10.72,783.24,885.66,4.02,12.45,12.45,0,0.01,0.08,157.36,8591.34,12.40109091,701.3513333,1795.963286,388.2505405,1220.575833
3,10,169.99,0.1,829.53,85.41,12.59,949.05,1384.34,2.4,14.29,14.29,0,0,0.01,189.66,13302.56,11.32890909,750.5326667,1881.319143,453.3643243,1237.174167
3,11,172.59,0.15,754.73,88.51,12.37,1347.3,1618.34,3.95,15.73,15.73,0,0.01,0.08,256.63,16726.33,11.76381818,729.2633333,1852.615286,507.9013514,1183.076667
3,12,184.37,0.12,781.04,87.35,12.67,1779.17,1277.12,2.88,15.04,15.04,0,0.01,0.08,1062.48,15091.62,9.580181818,724.5413333,1796.042429,665.7045946,1123.308333
3,13,188.01,0.11,705.55,82.09,14.13,2002.16,736.88,3.1,13.67,13.67,0,0.01,0.08,1656.17,11551.45,8.513818182,644.1246667,1642.393143,842.1735135,1023.191667
3,14,166.69,0.14,597.63,68.58,11.17,1777.97,274.5,2.06,11.58,11.58,0,0.01,0.03,1418.66,7200.32,8.318727273,570.906,1450.595286,3846.613243,863.43
3,15,133.98,0.06,479.52,53.23,11.91,925.57,216.74,1.14,8.64,8.64,0,0.01,0.01,289.26,3049.17,5.896181818,463.526,1205.277429,3551.963514,718.5066667
3,16,83.24,0.05,303.8,31.72,5.55,482.56,122.78,1.21,5.08,5.08,0,0,0.01,65.93,1111.9,5.620909091,339.5413333,1083.479143,3585.981351,573.7341667
3,17,39.32,0.01,168.01,11.73,2.03,225.68,52.03,0.49,1.66,1.66,0,0,0,30.38,478.67,1.127454545,140.5066667,382.8144286,899.7886486,197.2166667
3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,6.49,0,36.46,2.14,0.28,42.34,13.07,0.1,0.29,0.29,0,0,0,6.43,130.02,0.086,23.092,50.68571429,24.26162162,29.89916667
4,7,89.16,0.03,1253.03,71.52,3.93,421.51,178.3,3.91,3.75,3.75,0,0,0.01,55.34,1235.75,1.804727273,1009.462667,1830.956143,279.0675676,666.4925
4,8,115.52,0.07,1291.65,56.38,5.52,694.13,354.2,3.02,7,7,0,0,0,101.8,2960.39,4.666545455,601.9793333,1326.964143,340.1864865,941.5425
4,9,151.59,0.07,922.89,73.57,9.35,893.23,773.9,3.81,11.06,11.06,0,0.01,0.04,146.16,7292.26,9.550727273,738.8386667,1750.087143,400.0116216,1171.149167
4,10,163.23,0.15,913.5,82.31,10.2,1018.97,1217.06,2.96,12.99,12.99,0,0.02,0.07,183.9,11572.78,9.611090909,773.7973333,1842.698286,442.7262162,1195.203333
4,11,178.88,0.09,890.23,81.65,9.66,1359.95,1311.29,2.59,13.61,13.61,0,0,0.02,250.79,13434.99,9.309636364,756.668,1786.718,529.467027,1123.771667
4,12,184.49,0.09,881.47,78.09,13.11,1614.68,981.3,2.93,12.99,12.99,0,0,0.05,753.11,11360.88,9.328545455,694.5206667,1669.392,688.4491892,988.7008333
4,13,186.88,0.09,802.67,75.77,10.23,1752.06,615.2,1.42,12.63,12.63,0,0.01,0.04,1122.56,8943.74,6.060363636,654.7413333,1558.119571,906.6362162,904.49
4,14,178.09,0.1,718.57,67.98,12.23,1603.23,312.23,2.28,11.18,11.18,0,0,0,968.8,5984.82,5.542181818,579.2466667,1446.951429,2788.310541,837.065
4,15,144.97,0.05,543.84,52.97,7.64,977.3,228.21,1.73,8.57,8.57,0,0,0.02,287.88,3105.84,5.339636364,508.7993333,1253.693143,3259.98973,732.0058333
4,16,95.65,0.04,392.48,30.91,6.09,579.16,136.33,1.04,4.69,4.69,0,0,0.01,88.8,1345.56,3.236363636,341.8933333,995.7547143,2460.840541,520.4616667
4,17,42.86,0.01,187.63,12.77,1.9,248.78,59.04,0.47,1.78,1.78,0,0,0,35.54,556.32,0.976727273,146.432,388.3287143,794.3240541,201.8775
4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,2.36,0,12.92,0.76,0.09,15.14,4.7,0.01,0.11,0.11,0,0,0,2.32,47.07,0.04,8.262,17.89914286,8.643513514,11.195
5,7,82.26,0.04,1086.22,61.57,3.99,401.46,163.44,2.92,3.22,3.22,0,0,0.01,49.26,1117.05,1.502363636,869.294,1639.213857,263.6545946,629.4225
5,8,121.49,0.07,1488.97,56.28,6.33,695.77,353.73,3.17,7.15,7.15,0,0,0.01,101.89,2975.18,4.775090909,610.2886667,1342.866143,340.2813514,956.6291667
5,9,151.92,0.09,995.6,71.99,8.33,954.83,696.56,3.04,10.36,10.36,0,0,0.01,139.47,6363.19,6.281454545,738.1813333,1680.876429,403.3083784,1108.748333
5,10,145.95,0.05,947.41,55.6,6.97,1007.87,477.37,1.1,7.71,7.71,0,0,0.01,140.63,4376.11,2.478545455,617.1473333,1299.188286,417.3827027,790.1658333
5,11,145.57,0.04,898.39,49.09,6.42,1096.46,534.13,1.79,7.01,7.01,0,0,0.01,190.49,5338.44,3.080727273,621.984,1342.846857,494.9202703,794.1766667
5,12,153.68,0.05,824.47,48.5,6.86,1128.62,464.55,1.59,6.95,6.95,0,0,0.02,295.9,5071.35,2.095272727,565.418,1261.235714,600.5824324,716.4758333
5,13,173.48,0.09,791.19,69.28,9.16,1584.57,547.24,1.6,11.43,11.43,0,0.01,0.03,924.78,7702.42,4.864545455,607.0126667,1448.294,879.2975676,835.215
5,14,174.51,0.14,600.51,80.89,14.87,2087.49,296.93,1.82,14.61,14.61,0,0.01,0.07,1847.68,8775.22,10.92363636,624.372,1643.790571,4820.387838,996.1808333
5,15,155.26,0.08,594.71,53.52,10.15,1025.34,241.12,1.73,8.78,8.78,0,0,0.01,279.37,3146.01,5.234909091,515.5486667,1283.412714,2916.335946,738.0241667
5,16,84.72,0.06,383.9,28.42,4.86,489.22,133.47,0.63,4.2,4.2,0,0,0,81.35,1339.44,0.557818182,245.5453333,578.8561429,530.5013514,324.3775
5,17,17.24,0.01,88.5,5.14,0.84,107.94,30.95,0.09,0.66,0.66,0,0,0,17.06,310.23,0.090909091,57.79133333,130.7291429,78.74108108,75.19333333
5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,7.3,0,40.79,2.34,0.43,47.56,14.67,0.05,0.33,0.33,0,0,0,7.35,145.85,0.068,26.086,56.971,27.6627027,34.95166667
6,7,104.28,0.05,1669.68,99.11,4.07,452.42,208.86,5.06,4.67,4.67,0,0,0.01,67.99,1486.31,2.367636364,1380.052,2595.934286,305.1818919,771.09
6,8,134.79,0.07,2069.47,63.89,8.51,611.79,423.02,5.14,9.28,9.28,0,0,0.02,130.19,3818.72,9.059818182,583.6126667,1490.795143,339.6656757,1075.751667
6,9,151.16,0.13,778.53,77.73,10.17,782.06,920.23,4.18,12.82,12.82,0,0.01,0.03,158.27,8871.14,12.73272727,703.7266667,1836.897571,387.31,1269.289167
6,10,168.37,0.16,763.52,87.7,13.66,909.26,1504.49,4.71,14.58,14.58,0,0,0.05,193,14435.89,15.03163636,761.0473333,1967.82,448.6527027,1295.888333
6,11,176.31,0.12,711.25,93.12,13.57,1379.18,1811.09,3.99,17.04,17.04,0,0,0.26,264.79,18689.41,13.74309091,752.6153333,1972.454571,505.167027,1294.8625
6,12,182,0.13,705.27,91.35,13.83,1858.92,1450.83,2.46,16.21,16.21,0,0.03,0.11,1240.86,17200.49,12.05890909,728.73,1859.986,624.2154054,1181.574167
6,13,180.15,0.13,650.21,85.85,15.79,2145.36,811.32,2.22,15.45,15.45,0,0,0.01,1985.59,13051.67,11.67872727,671.7253333,1717.860286,781.4448649,1058.3575
6,14,165.72,0.14,559.37,72.95,12.74,1884.89,276.11,2.49,12.39,12.39,0,0,0.04,1613.28,7793.71,11.14690909,564.534,1495.413286,4269.236757,887.3766667
6,15,128.56,0.06,432.54,53.45,9.45,918.94,215.22,1.47,9.69,9.69,0,0,0.01,323.91,3164.76,7.373818182,459.8333333,1235.169571,4100.053243,739.8566667
6,16,86.62,0.03,292.18,32.47,5.68,484.84,126.82,1.47,5.47,5.47,0,0,0.01,66.55,1140.35,5.024545455,337.6406667,1125.953143,3820.478919,577.7958333
6,17,37.81,0.02,168.51,11.41,2.21,220.06,50.39,0.38,1.66,1.66,0,0,0,30.96,479.3,1.107636364,141.714,379.7615714,934.7821622,195.7075
6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,7.85,0,43.23,2.53,0.47,50.1,15.51,0.12,0.33,0.33,0,0,0,7.56,153.9,0.072181818,27.00933333,59.93728571,28.36216216,36.49916667
7,7,98.07,0.03,1478.03,85.84,4.53,479.48,204.45,3.16,4.24,4.24,0,0,0,64.42,1407.48,2.118181818,1202.310667,2270.087143,307.0916216,748.6491667
7,8,113.33,0.07,1225.92,52.78,5.07,733.67,320.15,2.46,5.79,5.79,0,0,0,91.11,2580.31,2.877636364,598.0173333,1257.076429,348.8772973,861.7733333
7,9,133.63,0.07,987.53,57.83,6.33,931.06,467.44,2.62,7.71,7.71,0,0,0,110.88,4109.45,3.284545455,661.1873333,1382.926429,393.8824324,904.58
7,10,165.19,0.1,1012.78,71.54,10.79,1101.54,824.86,3.26,10.83,10.83,0,0,0.01,161.83,7554.11,5.619272727,722.5613333,1625.213714,464.5035135,986.0983333
7,11,188.28,0.07,1042.22,73.38,10.66,1363.05,900.82,3.09,11.66,11.66,0,0.01,0.01,241.3,8995.15,4.767818182,748.5093333,1666.768714,578.4921622,983.6266667
7,12,185.44,0.13,890.86,75.98,11.88,1583.06,913.38,1.86,12.62,12.62,0,0.01,0.04,691.84,9663.48,6.629090909,695.6106667,1646.451714,673.972973,960.8283333
7,13,188.07,0.1,753.51,78.36,12.9,1953.99,701.17,1.66,14.1,14.1,0,0.09,0.05,1510.83,10713.65,8.804,672.6913333,1681.498857,875.002973,987.1833333
7,14,177.1,0.07,742.17,64.63,9.73,1519.17,305.77,3.33,10.7,10.7,0,0.01,0.01,816.58,5437.55,4.246545455,576.3113333,1418.42,2434.16,797.3666667
7,15,148.95,0.06,555.88,52.77,9.96,997.11,230.21,1.34,8.66,8.66,0,0,0.02,284.91,3022.84,4.925272727,500.136,1264.425714,3011.415405,725.9591667
7,16,96.68,0.03,366.48,30.7,6.27,563.88,132.92,1,4.49,4.49,0,0,0.01,82.35,1287.66,3.729090909,348.692,907.302,2687.772973,523.7625
7,17,42.91,0.01,185.4,11.39,1.84,248.45,53.65,0.29,1.51,1.51,0,0,0,35.72,525.73,0.848181818,142.2533333,384.264,728.9581081,193.2041667
7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,3.74,0,20.14,1.19,0.17,23.21,7.3,0.04,0.17,0.17,0,0,0,3.58,72.95,0.028909091,12.68866667,28.15714286,13.47621622,16.7475
8,7,52.47,0.03,293.18,21.37,2.67,312.58,100.24,0.46,3.21,3.21,0,0,0,43.97,912.49,0.450909091,181.48,386.9584286,164.0867568,236.235
8,8,102.58,0.04,581.5,40.67,4.85,615.02,203.62,1.07,6.11,6.11,0,0,0,84.27,1850.48,0.833818182,338.9366667,738.8567143,305.5797297,458.8191667
8,9,139.27,0.05,812.79,51.41,6.87,894.13,315.68,1.86,7.2,7.2,0,0,0,128.43,3004.07,0.923272727,511.1346667,1091.927143,444.4889189,668.4833333
8,10,143.95,0.05,981.5,55.05,6.45,1045.18,478.85,2.31,7.53,7.53,0,0,0.01,142.74,4332.86,1.608,653.3846667,1341.119,414.4148649,810.4983333
8,11,151.91,0.03,942.24,41.27,5.39,1121.42,409.66,2.02,4.55,4.55,0,0,0.01,186.69,4231.17,1.969454545,630.768,1395.499571,620.1454054,827.8175
8,12,146.77,0.04,878.73,40.71,6.64,1072.47,360.63,2.06,5.1,5.1,0,0,0.01,199.31,3785.6,2.544909091,588.72,1285.303143,609.717027,762.695
8,13,143.97,0.04,691.12,44.95,6.59,1002.68,306.68,1.56,6.72,6.72,0,0.01,0.01,288.9,3560.94,2.312909091,467.9773333,1071.543286,701.8191892,607.9258333
8,14,137.4,0.07,683.85,49.09,7.85,868.3,255.82,1.79,7.87,7.87,0,0.01,0.01,171.86,2692.87,1.532181818,435.3573333,972.734,623.1891892,561.1325
8,15,112.9,0.08,527.11,41.47,6.64,654.85,189.4,0.95,6.28,6.28,0,0,0.01,109.5,1913.52,0.820181818,328.5253333,741.8118571,500.9583784,426.1875
8,16,75.86,0.03,351.67,26.13,3.82,441.91,123.4,0.67,4.03,4.03,0,0,0,72.93,1233.84,0.633454545,229.638,513.1722857,379.3540541,289.9725
8,17,30.81,0.01,148.9,7.91,1.39,190.54,48.78,0.4,1.01,1.01,0,0,0,30.91,501.85,0.303272727,101.1066667,238.2508571,200.5691892,131.2075
8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,7.25,0,40.65,2.46,0.42,47.65,14.65,0.08,0.33,0.33,0,0,0,7.12,146.48,0.074363636,26.61,56.91042857,27.57648649,34.29333333
9,7,98.98,0.02,1444.36,83.59,4.44,461.55,200.69,4.83,4.21,4.21,0,0,0,62.85,1384.67,1.989090909,1174.646667,2117.988571,305.5208108,737.1833333
9,8,130.73,0.04,1758.85,140.97,7.49,900.99,386.77,4.64,7.72,7.72,0,0,0.01,113.83,3303.16,6.012,1465.194,2891.252429,355.6578378,1033.410833
9,9,151.72,0.08,894.41,74.84,9,857.06,811.18,3.59,11.66,11.66,0,0,0.04,147.79,7669.24,9.417454545,715.3153333,1754.620571,401.4675676,1180.970833
9,10,179.66,0.14,958.74,83.56,11.14,1062.99,1274.81,3.33,14.13,14.13,0,0,0.04,194.59,11807.28,11.01163636,807.6466667,1956.669857,458.377027,1244.6
9,11,178.42,0.16,793.34,88.2,12.83,1364.62,1599.12,4.06,15.23,15.23,0,0.01,0.03,258.16,16396.75,12.03472727,752.1593333,1903.358429,521.5683784,1211.319167
9,12,184.95,0.1,747.11,88.46,13.21,1791.85,1324.25,2.01,15.19,15.19,0,0.01,0.07,1108.08,13830.33,10.69072727,721.0033333,1821.189,642.1118919,1128.306667
9,13,197.63,0.14,764.39,84.24,13.8,2124.87,772.84,2.59,14.51,14.51,0,0,0.08,1746.85,11952.05,10.53090909,705.982,1781.454,885.6505405,1069.060833
9,14,166.53,0.09,563.47,73.79,14.31,1919.56,276.8,2.68,13.27,13.27,0,0.01,0.13,1686.76,7960.09,9.245636364,578.224,1534.059714,4369.067297,941.8566667
